Name,Strike,Dip,Dip_Dir,Cx,Cy,Cz,Nx,Ny,Nz,Sample_Radius,RMS,Gx,Gy,Gz,Length
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.64/146,56.50019836425781,64.84187316894531,146.5001983642578,-265.01605224609375,542.3463134765625,4418.41015625,0.49957647919654846,-0.7547835111618042,0.4251178503036499,0.2546513080596924,0.014066020026803017,250734.983947753906,3679542.346313476563,4418.410156250000,1.902578592300
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.77/130,40.47093200683594,77.8547134399414,130.47093200683594,-264.8396301269531,544.8010864257812,4420.20654296875,0.743708074092865,-0.6345342993736267,0.21039138734340668,0.2546513080596924,0.01819128543138504,250735.160369873047,3679544.801086425781,4420.206542968750,1.974233031273
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.36/332,242.60238647460938,36.168846130371094,332.6023864746094,-266.4066467285156,542.0054931640625,4417.43212890625,-0.27157294750213623,0.5239704251289368,0.8072813153266907,0.2546513080596924,0.05597202852368355,250733.593353271484,3679542.005493164063,4417.432128906250,2.838149070740
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.11/201,111.75677490234375,11.95637035369873,201.75677490234375,-260.35162353515625,539.62939453125,4417.45703125,-0.0767899677157402,-0.19240953028202057,0.9783056378364563,0.2546513080596924,0.06614753603935242,250739.648376464844,3679539.629394531250,4417.457031250000,5.191768169403
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.76/268,178.77337646484375,76.27909088134766,268.77337646484375,-270.4027099609375,543.0888671875,4413.18896484375,-0.9712399840354919,-0.020796289667487144,0.237192764878273,0.2546513080596924,0.02899315394461155,250729.597290039063,3679543.088867187500,4413.188964843750,5.207712173462
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.88/269,179.47451782226562,88.87310791015625,269.4745178222656,-270.1529541015625,540.1073608398438,4411.74951171875,-0.9997645616531372,-0.009169653989374638,0.019666695967316628,0.2546513080596924,0.014775943011045456,250729.847045898438,3679540.107360839844,4411.749511718750,2.005497932434
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.21/257,167.08004760742188,21.537059783935547,257.0800476074219,-257.75372314453125,531.778076171875,4411.73583984375,-0.3578091561794281,-0.08208045363426208,0.9301803112030029,0.2546513080596924,0.08667211979627609,250742.246276855469,3679531.778076171875,4411.735839843750,8.359399795532
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.81/108,18.70751953125,81.88859558105469,108.70751953125,-252.6363983154297,529.7888793945312,4416.919921875,0.9376923441886902,-0.31752854585647583,0.14109832048416138,0.2546513080596924,0.028304588049650192,250747.363601684570,3679529.788879394531,4416.919921875000,3.265714645386
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.48/185,95.18319702148438,48.183555603027344,185.18319702148438,-257.4798889160156,538.3681640625,4418.849609375,-0.06732948869466782,-0.7422371506690979,0.6667463779449463,0.2546513080596924,0.07999616116285324,250742.520111083984,3679538.368164062500,4418.849609375000,5.632137298584
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.28/242,152.6211700439453,28.235740661621094,242.6211700439453,-234.63619995117188,520.953125,4419.611328125,-0.42010629177093506,-0.21756552159786224,0.881008505821228,0.2546513080596924,0.04498141258955002,250765.363800048828,3679520.953125000000,4419.611328125000,2.946243524551
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.80/106,16.36005401611328,80.2061538696289,106.36005401611328,-226.36026000976562,517.844970703125,4425.17333984375,0.9455268383026123,-0.2775675654411316,0.17010365426540375,0.2546513080596924,0.04093465209007263,250773.639739990234,3679517.844970703125,4425.173339843750,3.616334199905
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.89/224,134.65748596191406,89.8238296508789,224.65748596191406,-234.9823455810547,530.5736694335938,4430.2431640625,-0.7028637528419495,-0.7113178968429565,0.0030747607816010714,0.2546513080596924,0.04276307672262192,250765.017654418945,3679530.573669433594,4430.243164062500,4.338929176331
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.85/069,339.680419921875,85.98664093017578,69.68040466308594,-229.88043212890625,527.7233276367188,4428.4404296875,0.9354705810546875,0.3464048206806183,0.06998910009860992,0.2546513080596924,0.03370099142193794,250770.119567871094,3679527.723327636719,4428.440429687500,2.619272232056
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.77/234,144.7098388671875,77.46512603759766,234.7098388671875,-226.01719665527344,541.212890625,4443.56103515625,-0.7967810034751892,-0.5639471411705017,0.21703380346298218,0.2546513080596924,0.06203782185912132,250773.982803344727,3679541.212890625000,4443.561035156250,9.307203292847
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.78/144,54.795867919921875,78.27666473388672,144.79586791992188,-233.40306091308594,541.99951171875,4442.5029296875,0.5644657611846924,-0.8000586628913879,0.2031860202550888,0.2546513080596924,0.04651452228426933,250766.596939086914,3679541.999511718750,4442.502929687500,4.629396438599
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.85/230,140.60653686523438,85.66600799560547,230.60653686523438,-220.6507568359375,546.911865234375,4454.83642578125,-0.7705962061882019,-0.6328275203704834,0.07557027041912079,0.2546513080596924,0.031999316066503525,250779.349243164063,3679546.911865234375,4454.836425781250,4.346643924713
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.69/107,17.831695556640625,69.87498474121094,107.83169555664062,-217.819580078125,543.6748046875,4452.39990234375,0.8938373327255249,-0.28752535581588745,0.3440696895122528,0.2546513080596924,0.05521060526371002,250782.180419921875,3679543.674804687500,4452.399902343750,4.220009803772
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.79/239,149.57943725585938,79.34473419189453,239.57943725585938,-216.26327514648438,542.4324340820312,4452.2412109375,-0.8474631905555725,-0.49761268496513367,0.18489938974380493,0.2546513080596924,0.03553144633769989,250783.736724853516,3679542.432434082031,4452.241210937500,2.409347057343
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.49/110,20.55052947998047,49.68587112426758,110.55052947998047,-217.4459991455078,532.85546875,4440.19677734375,0.713985025882721,-0.26766595244407654,0.6469778418540955,0.2546513080596924,0.032408032566308975,250782.554000854492,3679532.855468750000,4440.196777343750,3.222875356674
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.15/358,268.8229064941406,15.68049430847168,358.8229064941406,-236.81529235839844,547.768798828125,4446.74365234375,-0.0055521694011986256,0.2702157497406006,0.9627838134765625,0.2546513080596924,0.07547459006309509,250763.184707641602,3679547.768798828125,4446.743652343750,7.971706867218
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.28/300,210.58892822265625,28.54912757873535,300.58892822265625,-241.06642150878906,545.7587280273438,4442.02099609375,-0.41140609979629517,0.24319753050804138,0.8784076571464539,0.2546513080596924,0.060605429112911224,250758.933578491211,3679545.758728027344,4442.020996093750,6.593641281128
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.20/282,192.881591796875,20.034799575805664,282.881591796875,-243.57403564453125,543.9088134765625,4438.07763671875,-0.3339688181877136,0.07637610286474228,0.939484715461731,0.2546513080596924,0.06861547380685806,250756.425964355469,3679543.908813476563,4438.077636718750,5.317280769348
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.87/123,33.633872985839844,87.68289184570312,123.63387298583984,-233.77491760253906,544.813720703125,4448.06982421875,0.8319131731987,-0.55343097448349,0.040430184453725815,0.2546513080596924,0.06402231007814407,250766.225082397461,3679544.813720703125,4448.069824218750,3.051589965820
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.87/298,208.63037109375,87.38926696777344,298.63037109375,-226.28976440429688,557.1843872070312,4458.072265625,-0.8768180012702942,0.4786599278450012,0.045550137758255005,0.2546513080596924,0.05044647678732872,250773.710235595703,3679557.184387207031,4458.072265625000,4.082988739014
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.84/063,333.8441162109375,84.23914337158203,63.84410858154297,-187.3590087890625,557.9095458984375,4470.6083984375,0.8930646777153015,0.4385886490345001,0.10037659108638763,0.2546513080596924,0.12789268791675568,250812.640991210938,3679557.909545898438,4470.608398437500,9.436773300171
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.81/138,48.599822998046875,81.9706039428711,138.59982299804688,-183.13063049316406,556.3171997070312,4470.71142578125,0.654831051826477,-0.7427552938461304,0.13968117535114288,0.2546513080596924,0.03941626101732254,250816.869369506836,3679556.317199707031,4470.711425781250,4.194631576538
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.63/282,192.90463256835938,63.97623825073242,282.9046325683594,-185.0362091064453,477.7056884765625,4404.04248046875,-0.8759160041809082,0.20068620145320892,0.43874391913414,0.2546513080596924,0.0690687745809555,250814.963790893555,3679477.705688476563,4404.042480468750,4.793153762817
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.54/100,10.66107177734375,54.2475700378418,100.66107177734375,-188.1405792236328,479.74810791015625,4404.8798828125,0.7975407838821411,-0.15013572573661804,0.5842841267585754,0.2546513080596924,0.1388406902551651,250811.859420776367,3679479.748107910156,4404.879882812500,8.587656974792
measurements_C.bin (/Users/thiele67/Documents/data/LADAKH/Puga_DigitalOutcrop/Closeups).measurements.87/224,134.69113159179688,87.75019836425781,224.69113159179688,-184.9236297607422,479.141357421875,4407.23388671875,-0.7027426362037659,-0.7103602886199951,0.039256323128938675,0.2546513080596924,0.03432225063443184,250815.076370239258,3679479.141357421875,4407.233886718750,3.606560468674
